run_id,step,profit,stockout_rate,pricing_accuracy,action_correctness,customer_satisfaction,created_at,date,time,timestamp
continuous_simulation_20251009_133300_initial,4,3733.33,0.0,0.8,0.5555555555555556,3.33,2025-01-01,2025-01-01,00:00:00,906
continuous_simulation_20251009_133300_initial,4,11938.34,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,907
continuous_simulation_20251009_133300_initial,4,12446.07,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,908
continuous_simulation_20251009_133300_initial,4,12905.32,0.0,0.8,1.0,3.22,2025-01-01,2025-01-01,00:00:00,909
continuous_simulation_20251009_133300_initial,4,13159.61,0.0,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,910
continuous_simulation_20251009_133300_initial,6,288.9,0.0,0.8,0.8888888888888888,3.3,2025-01-01,2025-01-01,00:00:00,911
continuous_simulation_20251009_133300_initial,6,11938.34,0.0,0.8,1.0,3.27,2025-01-01,2025-01-01,00:00:00,912
continuous_simulation_20251009_133300_initial,6,12446.07,0.0,0.8,1.0,3.23,2025-01-01,2025-01-01,00:00:00,913
continuous_simulation_20251009_133300_initial,6,12905.32,0.0,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,914
continuous_simulation_20251009_133300_initial,6,13159.61,0.0,0.8,1.0,3.19,2025-01-01,2025-01-01,00:00:00,915
continuous_simulation_20251009_133300_initial,8,11938.34,0.0,0.8,1.0,3.3,2025-01-01,2025-01-01,00:00:00,916
continuous_simulation_20251009_133300_initial,8,12446.07,0.0,0.8,1.0,3.27,2025-01-01,2025-01-01,00:00:00,917
continuous_simulation_20251009_133300_initial,8,12905.32,0.0,0.8,1.0,3.23,2025-01-01,2025-01-01,00:00:00,918
continuous_simulation_20251009_133300_initial,8,13159.61,0.0,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,919
continuous_simulation_20251009_133300_initial,8,13417.77,0.0,0.8,1.0,3.19,2025-01-01,2025-01-01,00:00:00,920
continuous_simulation_20251009_133300_initial,9,11938.34,0.0,0.8,1.0,3.3,2025-01-01,2025-01-01,00:00:00,921
continuous_simulation_20251009_133300_initial,9,12446.07,0.0,0.8,1.0,3.27,2025-01-01,2025-01-01,00:00:00,922
continuous_simulation_20251009_133300_initial,9,12905.32,0.0,0.8,1.0,3.23,2025-01-01,2025-01-01,00:00:00,923
continuous_simulation_20251009_133300_initial,9,13159.61,0.0,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,924
continuous_simulation_20251009_133300_initial,9,13417.77,0.0,0.8,1.0,3.19,2025-01-01,2025-01-01,00:00:00,925
continuous_simulation_20251009_144136,1,3850.0,0.0,0.7,0.0,3.33,2025-01-01,2025-01-01,00:00:00,926
continuous_simulation_20251009_144136,1,11997.29,0.0,0.8,0.8888888888888888,3.28,2025-01-01,2025-01-01,00:00:00,927
continuous_simulation_20251009_144136,1,12538.54,0.0,0.85,1.0,3.24,2025-01-01,2025-01-01,00:00:00,928
continuous_simulation_20251009_144136,1,13018.19,0.0,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,929
continuous_simulation_20251009_144136,1,13372.34,0.0,0.8,1.0,3.18,2025-01-01,2025-01-01,00:00:00,930
continuous_simulation_20251009_144136,2,11997.29,0.0,0.8,0.8888888888888888,3.28,2025-01-01,2025-01-01,00:00:00,931
continuous_simulation_20251009_144136,2,12538.54,0.0,0.85,1.0,3.24,2025-01-01,2025-01-01,00:00:00,932
continuous_simulation_20251009_144136,2,13018.19,0.0,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,933
continuous_simulation_20251009_144136,2,13372.34,0.0,0.8,1.0,3.18,2025-01-01,2025-01-01,00:00:00,934
continuous_simulation_20251009_144136,3,3850.0,0.0,0.8,0.3333333333333333,3.33,2025-01-01,2025-01-01,00:00:00,935
continuous_simulation_20251009_144136,3,11997.29,0.0,0.85,1.0,3.28,2025-01-01,2025-01-01,00:00:00,936
continuous_simulation_20251009_144136,3,12538.54,0.0,0.8,1.0,3.24,2025-01-01,2025-01-01,00:00:00,937
continuous_simulation_20251009_144136,3,13018.19,0.0,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,938
continuous_simulation_20251009_144136,3,13372.34,0.0,0.8,1.0,3.18,2025-01-01,2025-01-01,00:00:00,939
continuous_simulation_20251009_144136,4,3710.0,0.0,0.8,0.3333333333333333,3.33,2025-01-01,2025-01-01,00:00:00,940
continuous_simulation_20251009_144136,4,11997.29,0.0,0.85,1.0,3.28,2025-01-01,2025-01-01,00:00:00,941
continuous_simulation_20251009_144136,4,12538.54,0.0,0.8,1.0,3.24,2025-01-01,2025-01-01,00:00:00,942
continuous_simulation_20251009_144136,4,13018.19,0.0,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,943
continuous_simulation_20251009_144136,4,13372.34,0.0,0.8,1.0,3.18,2025-01-01,2025-01-01,00:00:00,944
continuous_simulation_20251009_144136,5,3710.0,0.0,0.8,0.3333333333333333,3.33,2025-01-01,2025-01-01,00:00:00,945
continuous_simulation_20251009_144136,5,11997.29,0.0,0.85,1.0,3.28,2025-01-01,2025-01-01,00:00:00,946
continuous_simulation_20251009_144136,5,12538.54,0.0,0.8,1.0,3.24,2025-01-01,2025-01-01,00:00:00,947
continuous_simulation_20251009_144136,5,13018.19,0.0,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,948
continuous_simulation_20251009_144136,5,13372.34,0.0,0.8,1.0,3.18,2025-01-01,2025-01-01,00:00:00,949
continuous_simulation_20251009_144136,6,354.09,0.0,0.8,0.6666666666666666,3.3,2025-01-01,2025-01-01,00:00:00,950
continuous_simulation_20251009_144136,6,11997.29,0.0,0.85,1.0,3.26,2025-01-01,2025-01-01,00:00:00,951
continuous_simulation_20251009_144136,6,12538.54,0.0,0.8,1.0,3.22,2025-01-01,2025-01-01,00:00:00,952
continuous_simulation_20251009_144136,6,13018.19,0.0,0.8,1.0,3.2,2025-01-01,2025-01-01,00:00:00,953
continuous_simulation_20251009_144136,6,13372.34,0.0,0.8,1.0,3.16,2025-01-01,2025-01-01,00:00:00,954
continuous_simulation_20251009_144136,7,354.09,0.0,0.8,0.7777777777777778,3.3,2025-01-01,2025-01-01,00:00:00,955
continuous_simulation_20251009_144136,7,11997.29,0.0,0.85,1.0,3.26,2025-01-01,2025-01-01,00:00:00,956
continuous_simulation_20251009_144136,7,12538.54,0.0,0.8,1.0,3.22,2025-01-01,2025-01-01,00:00:00,957
continuous_simulation_20251009_144136,7,13018.19,0.0,0.8,1.0,3.2,2025-01-01,2025-01-01,00:00:00,958
continuous_simulation_20251009_144136,7,13372.34,0.0,0.8,1.0,3.16,2025-01-01,2025-01-01,00:00:00,959
continuous_simulation_20251009_144136,8,11997.29,0.0,0.8,0.8888888888888888,3.3,2025-01-01,2025-01-01,00:00:00,960
continuous_simulation_20251009_144136,8,12538.54,0.0,0.85,1.0,3.26,2025-01-01,2025-01-01,00:00:00,961
continuous_simulation_20251009_144136,8,13018.19,0.0,0.8,1.0,3.22,2025-01-01,2025-01-01,00:00:00,962
continuous_simulation_20251009_144136,8,13372.34,0.0,0.8,1.0,3.2,2025-01-01,2025-01-01,00:00:00,963
continuous_simulation_20251009_144136,8,13917.59,0.0,0.8,1.0,3.16,2025-01-01,2025-01-01,00:00:00,964
continuous_simulation_20251009_144136,9,11997.29,0.0,0.8,0.8888888888888888,3.3,2025-01-01,2025-01-01,00:00:00,965
continuous_simulation_20251009_144136,9,12538.54,0.0,0.85,1.0,3.26,2025-01-01,2025-01-01,00:00:00,966
continuous_simulation_20251009_144136,9,13018.19,0.0,0.8,1.0,3.22,2025-01-01,2025-01-01,00:00:00,967
continuous_simulation_20251009_144136,9,13372.34,0.0,0.8,1.0,3.2,2025-01-01,2025-01-01,00:00:00,968
continuous_simulation_20251009_144136,9,13917.59,0.0,0.8,1.0,3.16,2025-01-01,2025-01-01,00:00:00,969
continuous_simulation_20251009_144136_initial,1,3850.0,0.0,0.7,0.0,3.33,2025-01-01,2025-01-01,00:00:00,970
continuous_simulation_20251009_144136_initial,1,11997.29,0.0,0.8,0.8888888888888888,3.28,2025-01-01,2025-01-01,00:00:00,971
continuous_simulation_20251009_144136_initial,1,12538.54,0.0,0.85,1.0,3.24,2025-01-01,2025-01-01,00:00:00,972
continuous_simulation_20251009_144136_initial,1,13018.19,0.0,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,973
continuous_simulation_20251009_144136_initial,1,13372.34,0.0,0.8,1.0,3.18,2025-01-01,2025-01-01,00:00:00,974
continuous_simulation_20251009_144136_initial,2,3850.0,0.0,0.7,0.0,3.33,2025-01-01,2025-01-01,00:00:00,975
continuous_simulation_20251009_144136_initial,2,11997.29,0.0,0.8,0.8888888888888888,3.28,2025-01-01,2025-01-01,00:00:00,976
continuous_simulation_20251009_144136_initial,2,12538.54,0.0,0.85,1.0,3.24,2025-01-01,2025-01-01,00:00:00,977
continuous_simulation_20251009_144136_initial,2,13018.19,0.0,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,978
continuous_simulation_20251009_144136_initial,2,13372.34,0.0,0.8,1.0,3.18,2025-01-01,2025-01-01,00:00:00,979
continuous_simulation_20251009_144136_initial,3,3850.0,0.0,0.8,0.3333333333333333,3.33,2025-01-01,2025-01-01,00:00:00,980
continuous_simulation_20251009_144136_initial,3,11997.29,0.0,0.85,1.0,3.28,2025-01-01,2025-01-01,00:00:00,981
continuous_simulation_20251009_144136_initial,3,12538.54,0.0,0.8,1.0,3.24,2025-01-01,2025-01-01,00:00:00,982
continuous_simulation_20251009_144136_initial,3,13018.19,0.0,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,983
continuous_simulation_20251009_144136_initial,3,13372.34,0.0,0.8,1.0,3.18,2025-01-01,2025-01-01,00:00:00,984
continuous_simulation_20251009_144136_initial,4,3710.0,0.0,0.8,0.3333333333333333,3.33,2025-01-01,2025-01-01,00:00:00,985
continuous_simulation_20251009_144136_initial,4,11997.29,0.0,0.85,1.0,3.28,2025-01-01,2025-01-01,00:00:00,986
continuous_simulation_20251009_144136_initial,4,12538.54,0.0,0.8,1.0,3.24,2025-01-01,2025-01-01,00:00:00,987
continuous_simulation_20251009_144136_initial,4,13018.19,0.0,0.8,1.0,3.21,2025-01-01,2025-01-01,00:00:00,988
continuous_simulation_20251009_144136_initial,4,13372.34,0.0,0.8,1.0,3.18,2025-01-01,2025-01-01,00:00:00,989
continuous_simulation_20251009_144136_initial,6,354.09,0.0,0.8,0.6666666666666666,3.3,2025-01-01,2025-01-01,00:00:00,990
continuous_simulation_20251009_144136_initial,6,11997.29,0.0,0.85,1.0,3.26,2025-01-01,2025-01-01,00:00:00,991
continuous_simulation_20251009_144136_initial,6,12538.54,0.0,0.8,1.0,3.22,2025-01-01,2025-01-01,00:00:00,992
continuous_simulation_20251009_144136_initial,6,13018.19,0.0,0.8,1.0,3.2,2025-01-01,2025-01-01,00:00:00,993
continuous_simulation_20251009_144136_initial,6,13372.34,0.0,0.8,1.0,3.16,2025-01-01,2025-01-01,00:00:00,994
continuous_simulation_20251009_144136_initial,8,11997.29,0.0,0.8,0.8888888888888888,3.3,2025-01-01,2025-01-01,00:00:00,995
continuous_simulation_20251009_144136_initial,8,12538.54,0.0,0.85,1.0,3.26,2025-01-01,2025-01-01,00:00:00,996
continuous_simulation_20251009_144136_initial,8,13018.19,0.0,0.8,1.0,3.22,2025-01-01,2025-01-01,00:00:00,997
continuous_simulation_20251009_144136_initial,8,13372.34,0.0,0.8,1.0,3.2,2025-01-01,2025-01-01,00:00:00,998
continuous_simulation_20251009_144136_initial,8,13917.59,0.0,0.8,1.0,3.16,2025-01-01,2025-01-01,00:00:00,999
continuous_simulation_20251009_144136_initial,9,11997.29,0.0,0.8,0.8888888888888888,3.3,2025-01-01,2025-01-01,00:00:00,1000
continuous_simulation_20251009_144136_initial,9,12538.54,0.0,0.85,1.0,3.26,2025-01-01,2025-01-01,00:00:00,1001
continuous_simulation_20251009_144136_initial,9,13018.19,0.0,0.8,1.0,3.22,2025-01-01,2025-01-01,00:00:00,1002
continuous_simulation_20251009_144136_initial,9,13372.34,0.0,0.8,1.0,3.2,2025-01-01,2025-01-01,00:00:00,1003
continuous_simulation_20251009_144136_initial,9,13917.59,0.0,0.8,1.0,3.16,2025-01-01,2025-01-01,00:00:00,1004
continuous_simulation_20251009_163501,1,3850.0,0.0,0.7,0.0,3.33,2025-01-01,2025-01-01,00:00:00,1005
continuous_simulation_20251009_163501,1,11804.0,0.0,0.85,0.7777777777777778,3.29,2025-01-01,2025-01-01,00:00:00,1006
continuous_simulation_20251009_163501,2,11804.0,0.0,0.85,0.7777777777777778,3.29,2025-01-01,2025-01-01,00:00:00,1007
continuous_simulation_20251009_163501,3,3850.0,0.0,0.85,0.2222222222222222,3.33,2025-01-01,2025-01-01,00:00:00,1008
continuous_simulation_20251009_163501,3,11804.0,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,1009
continuous_simulation_20251009_163501,4,3850.0,0.0,0.85,0.2222222222222222,3.33,2025-01-01,2025-01-01,00:00:00,1010
continuous_simulation_20251009_163501,4,11804.0,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,1011
continuous_simulation_20251009_163501,5,3850.0,0.0,0.85,0.2222222222222222,3.33,2025-01-01,2025-01-01,00:00:00,1012
continuous_simulation_20251009_163501,5,11804.0,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,1013
continuous_simulation_20251009_163501,6,145.64,0.0,0.85,0.5555555555555556,3.31,2025-01-01,2025-01-01,00:00:00,1014
continuous_simulation_20251009_163501,6,11804.0,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,1015
continuous_simulation_20251009_163501,7,145.64,0.0,0.85,0.6666666666666666,3.31,2025-01-01,2025-01-01,00:00:00,1016
continuous_simulation_20251009_163501,7,11804.0,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,1017
continuous_simulation_20251009_163501,8,11804.0,0.0,0.85,0.7777777777777778,3.31,2025-01-01,2025-01-01,00:00:00,1018
continuous_simulation_20251009_163501,8,12560.77,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,1019
continuous_simulation_20251009_163501,9,11804.0,0.0,0.85,0.7777777777777778,3.31,2025-01-01,2025-01-01,00:00:00,1020
continuous_simulation_20251009_163501,9,12560.77,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,1021
continuous_simulation_20251009_163501_initial,1,3850.0,0.0,0.7,0.0,3.33,2025-01-01,2025-01-01,00:00:00,1022
continuous_simulation_20251009_163501_initial,1,11804.0,0.0,0.85,0.7777777777777778,3.29,2025-01-01,2025-01-01,00:00:00,1023
continuous_simulation_20251009_163501_initial,2,3850.0,0.0,0.7,0.0,3.33,2025-01-01,2025-01-01,00:00:00,1024
continuous_simulation_20251009_163501_initial,2,11804.0,0.0,0.85,0.7777777777777778,3.29,2025-01-01,2025-01-01,00:00:00,1025
continuous_simulation_20251009_163501_initial,3,3850.0,0.0,0.85,0.2222222222222222,3.33,2025-01-01,2025-01-01,00:00:00,1026
continuous_simulation_20251009_163501_initial,3,11804.0,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,1027
continuous_simulation_20251009_163501_initial,4,3850.0,0.0,0.85,0.2222222222222222,3.33,2025-01-01,2025-01-01,00:00:00,1028
continuous_simulation_20251009_163501_initial,4,11804.0,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,1029
continuous_simulation_20251009_163501_initial,6,145.64,0.0,0.85,0.5555555555555556,3.31,2025-01-01,2025-01-01,00:00:00,1030
continuous_simulation_20251009_163501_initial,6,11804.0,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,1031
continuous_simulation_20251009_163501_initial,8,11804.0,0.0,0.85,0.7777777777777778,3.31,2025-01-01,2025-01-01,00:00:00,1032
continuous_simulation_20251009_163501_initial,8,12560.77,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,1033
continuous_simulation_20251009_163501_initial,9,11804.0,0.0,0.85,0.7777777777777778,3.31,2025-01-01,2025-01-01,00:00:00,1034
continuous_simulation_20251009_163501_initial,9,12560.77,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,1035
continuous_simulation_20251009_164156,1,3850.0,0.0,0.7,0.0,3.33,2025-01-01,2025-01-01,00:00:00,1036
continuous_simulation_20251009_164156,1,12041.92,0.0,0.8,0.8888888888888888,3.27,2025-01-01,2025-01-01,00:00:00,1037
continuous_simulation_20251009_164156,2,12041.92,0.0,0.8,0.8888888888888888,3.27,2025-01-01,2025-01-01,00:00:00,1038
continuous_simulation_20251009_164156,3,3850.0,0.0,0.8,0.3333333333333333,3.33,2025-01-01,2025-01-01,00:00:00,1039
continuous_simulation_20251009_164156,3,12041.92,0.0,0.8,1.0,3.27,2025-01-01,2025-01-01,00:00:00,1040
continuous_simulation_20251009_164156,4,3791.67,0.0,0.8,0.3333333333333333,3.33,2025-01-01,2025-01-01,00:00:00,1041
continuous_simulation_20251009_164156,4,12041.92,0.0,0.8,1.0,3.27,2025-01-01,2025-01-01,00:00:00,1042
continuous_simulation_20251009_164156,5,3791.67,0.0,0.8,0.3333333333333333,3.33,2025-01-01,2025-01-01,00:00:00,1043
continuous_simulation_20251009_164156,5,12041.92,0.0,0.8,1.0,3.27,2025-01-01,2025-01-01,00:00:00,1044
continuous_simulation_20251009_164156,6,401.76,0.0,0.8,0.6666666666666666,3.29,2025-01-01,2025-01-01,00:00:00,1045
continuous_simulation_20251009_164156,6,12041.92,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,1046
continuous_simulation_20251009_164156,7,401.76,0.0,0.8,0.7777777777777778,3.29,2025-01-01,2025-01-01,00:00:00,1047
continuous_simulation_20251009_164156,7,12041.92,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,1048
continuous_simulation_20251009_164156,8,12041.92,0.0,0.8,0.8888888888888888,3.29,2025-01-01,2025-01-01,00:00:00,1049
continuous_simulation_20251009_164156,8,12566.84,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,1050
continuous_simulation_20251009_164156,9,12041.92,0.0,0.8,0.8888888888888888,3.29,2025-01-01,2025-01-01,00:00:00,1051
continuous_simulation_20251009_164156,9,12566.84,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,1052
continuous_simulation_20251009_164156_initial,1,3850.0,0.0,0.7,0.0,3.33,2025-01-01,2025-01-01,00:00:00,1053
continuous_simulation_20251009_164156_initial,1,12041.92,0.0,0.8,0.8888888888888888,3.27,2025-01-01,2025-01-01,00:00:00,1054
continuous_simulation_20251009_164156_initial,2,3850.0,0.0,0.7,0.0,3.33,2025-01-01,2025-01-01,00:00:00,1055
continuous_simulation_20251009_164156_initial,2,12041.92,0.0,0.8,0.8888888888888888,3.27,2025-01-01,2025-01-01,00:00:00,1056
continuous_simulation_20251009_164156_initial,3,3850.0,0.0,0.8,0.3333333333333333,3.33,2025-01-01,2025-01-01,00:00:00,1057
continuous_simulation_20251009_164156_initial,3,12041.92,0.0,0.8,1.0,3.27,2025-01-01,2025-01-01,00:00:00,1058
continuous_simulation_20251009_164156_initial,4,3791.67,0.0,0.8,0.3333333333333333,3.33,2025-01-01,2025-01-01,00:00:00,1059
continuous_simulation_20251009_164156_initial,4,12041.92,0.0,0.8,1.0,3.27,2025-01-01,2025-01-01,00:00:00,1060
continuous_simulation_20251009_164156_initial,6,401.76,0.0,0.8,0.6666666666666666,3.29,2025-01-01,2025-01-01,00:00:00,1061
continuous_simulation_20251009_164156_initial,6,12041.92,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,1062
continuous_simulation_20251009_164156_initial,8,12041.92,0.0,0.8,0.8888888888888888,3.29,2025-01-01,2025-01-01,00:00:00,1063
continuous_simulation_20251009_164156_initial,8,12566.84,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,1064
continuous_simulation_20251009_164156_initial,9,12041.92,0.0,0.8,0.8888888888888888,3.29,2025-01-01,2025-01-01,00:00:00,1065
continuous_simulation_20251009_164156_initial,9,12566.84,0.0,0.8,1.0,3.26,2025-01-01,2025-01-01,00:00:00,1066
continuous_simulation_20251009_164459,1,3850.0,0.0,0.7,0.0,3.33,2025-01-01,2025-01-01,00:00:00,1067
continuous_simulation_20251009_164459,1,11918.86,0.0,0.8,0.7777777777777778,3.29,2025-01-01,2025-01-01,00:00:00,1068
continuous_simulation_20251009_164459,2,11918.86,0.0,0.8,0.7777777777777778,3.29,2025-01-01,2025-01-01,00:00:00,1069
continuous_simulation_20251009_164459,3,3850.0,0.0,0.8,0.2222222222222222,3.33,2025-01-01,2025-01-01,00:00:00,1070
continuous_simulation_20251009_164459,3,11918.86,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,1071
continuous_simulation_20251009_164459,4,3826.67,0.0,0.8,0.2222222222222222,3.33,2025-01-01,2025-01-01,00:00:00,1072
continuous_simulation_20251009_164459,4,11918.86,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,1073
continuous_simulation_20251009_164459,5,3826.67,0.0,0.8,0.2222222222222222,3.33,2025-01-01,2025-01-01,00:00:00,1074
continuous_simulation_20251009_164459,5,11918.86,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,1075
continuous_simulation_20251009_164459,6,275.52,0.0,0.8,0.5555555555555556,3.3,2025-01-01,2025-01-01,00:00:00,1076
continuous_simulation_20251009_164459,6,11918.86,0.0,0.8,1.0,3.28,2025-01-01,2025-01-01,00:00:00,1077
continuous_simulation_20251009_164459,7,275.52,0.0,0.8,0.6666666666666666,3.3,2025-01-01,2025-01-01,00:00:00,1078
continuous_simulation_20251009_164459,7,11918.86,0.0,0.8,1.0,3.28,2025-01-01,2025-01-01,00:00:00,1079
continuous_simulation_20251009_164459,8,11918.86,0.0,0.8,0.7777777777777778,3.3,2025-01-01,2025-01-01,00:00:00,1080
continuous_simulation_20251009_164459,8,12272.22,0.0,0.8,1.0,3.28,2025-01-01,2025-01-01,00:00:00,1081
continuous_simulation_20251009_164459,9,11918.86,0.0,0.8,0.7777777777777778,3.3,2025-01-01,2025-01-01,00:00:00,1082
continuous_simulation_20251009_164459,9,12272.22,0.0,0.8,1.0,3.28,2025-01-01,2025-01-01,00:00:00,1083
continuous_simulation_20251009_164459_initial,1,3850.0,0.0,0.7,0.0,3.33,2025-01-01,2025-01-01,00:00:00,1084
continuous_simulation_20251009_164459_initial,1,11918.86,0.0,0.8,0.7777777777777778,3.29,2025-01-01,2025-01-01,00:00:00,1085
continuous_simulation_20251009_164459_initial,2,3850.0,0.0,0.7,0.0,3.33,2025-01-01,2025-01-01,00:00:00,1086
continuous_simulation_20251009_164459_initial,2,11918.86,0.0,0.8,0.7777777777777778,3.29,2025-01-01,2025-01-01,00:00:00,1087
continuous_simulation_20251009_164459_initial,3,3850.0,0.0,0.8,0.2222222222222222,3.33,2025-01-01,2025-01-01,00:00:00,1088
continuous_simulation_20251009_164459_initial,3,11918.86,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,1089
continuous_simulation_20251009_164459_initial,4,3826.67,0.0,0.8,0.2222222222222222,3.33,2025-01-01,2025-01-01,00:00:00,1090
continuous_simulation_20251009_164459_initial,4,11918.86,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,1091
continuous_simulation_20251009_164459_initial,6,275.52,0.0,0.8,0.5555555555555556,3.3,2025-01-01,2025-01-01,00:00:00,1092
continuous_simulation_20251009_164459_initial,6,11918.86,0.0,0.8,1.0,3.28,2025-01-01,2025-01-01,00:00:00,1093
continuous_simulation_20251009_164459_initial,8,11918.86,0.0,0.8,0.7777777777777778,3.3,2025-01-01,2025-01-01,00:00:00,1094
continuous_simulation_20251009_164459_initial,8,12272.22,0.0,0.8,1.0,3.28,2025-01-01,2025-01-01,00:00:00,1095
continuous_simulation_20251009_164459_initial,9,11918.86,0.0,0.8,0.7777777777777778,3.3,2025-01-01,2025-01-01,00:00:00,1096
continuous_simulation_20251009_164459_initial,9,12272.22,0.0,0.8,1.0,3.28,2025-01-01,2025-01-01,00:00:00,1097
continuous_simulation_20251009_172500,1,0.0,0.0,0.7,0.0,3.32,2025-01-01,2025-01-01,00:00:00,1098
continuous_simulation_20251009_172500,1,132.0,0.0,0.85,1.0,3.3,2025-01-01,2025-01-01,00:00:00,1099
continuous_simulation_20251009_172500,2,132.0,0.0,0.85,1.0,3.3,2025-01-01,2025-01-01,00:00:00,1100
continuous_simulation_20251009_172500,3,0.0,0.0,0.85,0.6666666666666666,3.32,2025-01-01,2025-01-01,00:00:00,1101
continuous_simulation_20251009_172500,3,132.0,0.0,0.8,1.0,3.3,2025-01-01,2025-01-01,00:00:00,1102
continuous_simulation_20251009_172500,4,0.0,0.0,0.85,0.6666666666666666,3.32,2025-01-01,2025-01-01,00:00:00,1103
continuous_simulation_20251009_172500,4,132.0,0.0,0.8,1.0,3.3,2025-01-01,2025-01-01,00:00:00,1104
continuous_simulation_20251009_172500,5,0.0,0.0,0.85,0.6666666666666666,3.32,2025-01-01,2025-01-01,00:00:00,1105
continuous_simulation_20251009_172500,5,132.0,0.0,0.8,1.0,3.3,2025-01-01,2025-01-01,00:00:00,1106
continuous_simulation_20251009_172500,6,133.32,0.0,0.85,1.0,3.31,2025-01-01,2025-01-01,00:00:00,1107
continuous_simulation_20251009_172500,6,132.0,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,1108
continuous_simulation_20251009_172500,7,133.32,0.0,0.85,1.0,3.31,2025-01-01,2025-01-01,00:00:00,1109
continuous_simulation_20251009_172500,7,132.0,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,1110
continuous_simulation_20251009_172500,8,132.0,0.0,0.85,1.0,3.31,2025-01-01,2025-01-01,00:00:00,1111
continuous_simulation_20251009_172500,8,324.0,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,1112
continuous_simulation_20251009_172500,9,132.0,0.0,0.85,1.0,3.31,2025-01-01,2025-01-01,00:00:00,1113
continuous_simulation_20251009_172500,9,324.0,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,1114
continuous_simulation_20251009_172500_initial,1,0.0,0.0,0.7,0.0,3.32,2025-01-01,2025-01-01,00:00:00,1115
continuous_simulation_20251009_172500_initial,1,132.0,0.0,0.85,1.0,3.3,2025-01-01,2025-01-01,00:00:00,1116
continuous_simulation_20251009_172500_initial,2,0.0,0.0,0.7,0.0,3.32,2025-01-01,2025-01-01,00:00:00,1117
continuous_simulation_20251009_172500_initial,2,132.0,0.0,0.85,1.0,3.3,2025-01-01,2025-01-01,00:00:00,1118
continuous_simulation_20251009_172500_initial,3,0.0,0.0,0.85,0.6666666666666666,3.32,2025-01-01,2025-01-01,00:00:00,1119
continuous_simulation_20251009_172500_initial,3,132.0,0.0,0.8,1.0,3.3,2025-01-01,2025-01-01,00:00:00,1120
continuous_simulation_20251009_172500_initial,4,0.0,0.0,0.85,0.6666666666666666,3.32,2025-01-01,2025-01-01,00:00:00,1121
continuous_simulation_20251009_172500_initial,4,132.0,0.0,0.8,1.0,3.3,2025-01-01,2025-01-01,00:00:00,1122
continuous_simulation_20251009_172500_initial,6,133.32,0.0,0.85,1.0,3.31,2025-01-01,2025-01-01,00:00:00,1123
continuous_simulation_20251009_172500_initial,6,132.0,0.0,0.8,1.0,3.29,2025-01-01,2025-01-01,00:00:00,1124
